chain,n,different_weights,beta_max,epsilon,algorithm,sample_complexity,TPAsteps,true_Q,estimate_Q,error
logical,5,3,0.1,0.025,superGibbs,906870,102217,1.3680480008454765,1.3677190616216377,-0.00024044421221736112
logical,5,3,0.1,0.025,Kolmogorov,72554739,170223,1.4430222372353785,,
logical,5,3,0.1,0.025,parallelGibbs,1200515,124609,1.4430222372353785,1.4432445352803225,0.00015405032521864648
logical,5,3,0.1,0.025,superGibbs,1128619,124609,1.4430222372353785,1.4431487115112727,8.76454101887969e-05
logical,5,3,0.1,0.025,Kolmogorov,31228803,130959,1.3524373430168866,,
logical,5,3,0.1,0.025,parallelGibbs,712995,92605,1.3524373430168866,1.3533468806129556,0.0006725173633850279
logical,5,3,0.1,0.025,superGibbs,487025,92605,1.3524373430168866,1.3516743532110171,-0.0005641590790205209
logical,3,3,0.1,0.25,Kolmogorov,374183,66203,1.3806702391129744,,
logical,3,3,0.1,0.25,parallelGibbs (McMcPro),67514,61269,1.3806702391129744,1.3840306459807517,0.0024338953448697076
logical,3,3,0.1,0.25,parallelGibbs,67821,61269,1.3806702391129744,1.3840306459807517,0.0024338953448697076
logical,3,3,0.1,0.25,superGibbs (McMcPro),63977,61269,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs,64171,61269,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1713679,72655,1.3806702391129744,,
logical,3,3,0.1,0.1,parallelGibbs (McMcPro),100373,61269,1.3806702391129744,1.3804419879781766,-0.00016531908078531998
logical,3,3,0.1,0.1,parallelGibbs,102059,61269,1.3806702391129744,1.3795544033100002,-0.0008081841495265474
logical,3,3,0.1,0.1,superGibbs (McMcPro),88376,61269,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,superGibbs,89497,61269,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,3730128,77570,1.3806702391129744,,
logical,3,3,0.1,0.075,parallelGibbs (McMcPro),131566,61269,1.3806702391129744,1.38090322899949,0.00016875129188376192
logical,3,3,0.1,0.075,parallelGibbs,134555,61269,1.3806702391129744,1.3808532724188955,0.00013256844446707383
logical,3,3,0.1,0.075,superGibbs (McMcPro),110313,61269,1.3806702391129744,1.3795821934667631,-0.0007880561305574352
logical,3,3,0.1,0.075,superGibbs,112319,61269,1.3806702391129744,1.3813543386843068,0.0004954836802826268
logical,3,3,0.1,0.05,Kolmogorov,5984352,77892,1.3806702391129744,,
logical,3,3,0.1,0.05,parallelGibbs (McMcPro),226726,61269,1.3806702391129744,1.3803066592339601,-0.00026333578338577635
logical,3,3,0.1,0.05,parallelGibbs,233711,61269,1.3806702391129744,1.3804867263378964,-0.0001329157172214046
logical,3,3,0.1,0.05,superGibbs (McMcPro),171015,61269,1.3806702391129744,1.381657424563659,0.0007150045120976056
logical,3,3,0.1,0.05,superGibbs,175429,61269,1.3806702391129744,1.3813451123383855,0.0004888011679347048
logical,3,3,0.1,0.025,Kolmogorov,34362273,89553,1.3806702391129744,,
logical,3,3,0.1,0.025,parallelGibbs (McMcPro),526594,61269,1.3806702391129744,1.3810523352783504,0.00027674686869572085
logical,3,3,0.1,0.025,parallelGibbs,597840,61269,1.3806702391129744,1.3807540657594808,6.071445891397964e-05
logical,3,3,0.1,0.025,superGibbs (McMcPro),495654,61269,1.3806702391129744,1.3805422525298652,-9.269887876439675e-05
logical,3,3,0.1,0.025,superGibbs,537983,61269,1.3806702391129744,1.3809374887168129,0.00019356512240764623
logical,3,3,0.1,0.01,Kolmogorov,174034229,95261,1.3806702391129744,,
logical,3,3,0.1,0.01,parallelGibbs (McMcPro),1409353,61269,1.3806702391129744,1.380329407920682,-0.00024685923013112454
logical,3,3,0.1,0.01,parallelGibbs,1610353,61269,1.3806702391129744,1.3805762190542654,-6.809740374313922e-05
logical,3,3,0.1,0.01,superGibbs (McMcPro),1214854,61269,1.3806702391129744,1.3808222169879711,0.00011007543343177772
logical,3,3,0.1,0.01,superGibbs,1513205,61269,1.3806702391129744,1.3805862450262627,-6.083573349535687e-05
logical,3,3,0.1,0.0075,Kolmogorov,356501663,100835,1.3806702391129744,,
logical,3,3,0.1,0.0075,parallelGibbs (McMcPro),2028274,61269,1.3806702391129744,1.3807405282267686,5.090941471985744e-05
logical,3,3,0.1,0.0075,parallelGibbs,2150539,61269,1.3806702391129744,1.380755039108183,6.141944166415669e-05
logical,3,3,0.1,0.0075,superGibbs (McMcPro),1725447,61269,1.3806702391129744,1.3805247352037875,-0.00010538643121649205
logical,3,3,0.1,0.0075,superGibbs,2015251,61269,1.3806702391129744,1.3806359783908948,-2.4814558255092933e-05
logical,3,3,0.1,0.005,Kolmogorov,761939212,98560,1.3806702391129744,,
logical,3,3,0.1,0.005,parallelGibbs (McMcPro),3371547,61269,1.3806702391129744,1.380547593271682,-8.883065471965157e-05
logical,3,3,0.1,0.005,parallelGibbs,3417881,61269,1.3806702391129744,1.3805793570681644,-6.582458449189144e-05
logical,3,3,0.1,0.005,superGibbs (McMcPro),2586878,61269,1.3806702391129744,1.3806684169396912,-1.3197744338500073e-06
logical,3,3,0.1,0.005,superGibbs,3026609,61269,1.3806702391129744,1.380465564917216,-0.0001482426360475131
logical,3,3,0.1,0.0025,Kolmogorov,3273797612,117020,1.3806702391129744,,
logical,3,3,0.1,0.0025,parallelGibbs (McMcPro),8733883,61269,1.3806702391129744,1.3806618126961094,-6.1031350037099585e-06
logical,3,3,0.1,0.0025,parallelGibbs,7855649,61269,1.3806702391129744,1.3807225982195408,3.7922963125547327e-05
logical,3,3,0.1,0.0025,superGibbs (McMcPro),5724251,61269,1.3806702391129744,1.3807350604801667,4.694920289871618e-05
logical,3,3,0.1,0.0025,superGibbs,6540609,61269,1.3806702391129744,1.3806091917158494,-4.421576955571105e-05
logical,3,3,0.1,0.001,Kolmogorov,27497316740,119012,1.3806702391129744,,
logical,3,3,0.1,0.001,parallelGibbs (McMcPro),36730611,61269,1.3806702391129744,1.3806648473408123,-3.905184604802159e-06
logical,3,3,0.1,0.001,parallelGibbs,26720732,61269,1.3806702391129744,1.380621530232404,-3.527915586964969e-05
logical,3,3,0.1,0.001,superGibbs (McMcPro),19360479,61269,1.3806702391129744,1.3806507039015286,-1.4149078391367809e-05
logical,3,3,0.1,0.001,superGibbs,18787737,61269,1.3806702391129744,1.3806892043500831,1.3736254010243698e-05
logical,3,3,0.1,0.0005,Kolmogorov,75352601442,120030,1.3806702391129744,,
logical,3,3,0.1,0.0005,parallelGibbs (McMcPro),122637657,61269,1.3806702391129744,1.3806979991260835,2.0106186345403287e-05
logical,3,3,0.1,0.0005,parallelGibbs,74964406,61269,1.3806702391129744,1.3806650523440929,-3.7567036172969637e-06
logical,3,3,0.1,0.0005,superGibbs (McMcPro),54798521,61269,1.3806702391129744,1.3806453832261172,-1.8002768621405707e-05
logical,3,3,0.1,0.0005,superGibbs,41863773,61269,1.3806702391129744,1.380694266667256,1.7402819008305315e-05
logical,3,3,0.1,0.25,Kolmogorov,366589,69049,1.3806702391129744,1.3777866980441362,-0.002088508165925762
logical,3,3,0.1,0.1,Kolmogorov,2331941,75533,1.3806702391129744,1.3816961505319023,0.0007430531852319344
logical,3,3,0.1,0.075,Kolmogorov,4420546,86008,1.3806702391129744,1.3804532104985305,-0.0001571907674227102
logical,3,3,0.1,0.05,Kolmogorov,4754936,74540,1.3806702391129744,1.382187348102038,0.0010988206641133758
logical,3,3,0.1,0.025,Kolmogorov,22910144,88232,1.3806702391129744,1.381837561518799,0.0008454751705044838
logical,3,3,0.1,0.01,Kolmogorov,165424616,93272,1.3806702391129744,1.3813928642168254,0.0005233871806458179
logical,3,3,0.1,0.25,Kolmogorov,407975,65075,1.3806702391129744,1.3791873768418912,-0.0010740162488298566
logical,3,3,0.1,0.1,Kolmogorov,2153103,72255,1.3806702391129744,1.381913847618872,0.0009007281178861071
logical,3,3,0.1,0.075,Kolmogorov,3110821,79975,1.3806702391129744,1.3814497336149387,0.0005645768843871579
logical,3,3,0.1,0.25,Kolmogorov,330663,64803,1.3806702391129744,1.3775047691373181,-0.0022927053006444043
logical,3,3,0.1,0.25,parallelGibbs (McMcPro),66334,61263,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.25,parallelGibbs,66611,61263,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.25,superGibbs (McMcPro),64004,61263,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs,64207,61263,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,2009929,78769,1.3806702391129744,1.3818862818539683,0.0008807626227789189
logical,3,3,0.1,0.1,parallelGibbs (McMcPro),97213,61263,1.3806702391129744,1.3795426475938168,-0.0008166986491154882
logical,3,3,0.1,0.1,parallelGibbs,98786,61263,1.3806702391129744,1.3800653969356451,-0.00043807866657419314
logical,3,3,0.1,0.1,superGibbs (McMcPro),88700,61263,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,superGibbs,89815,61263,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,2900984,76318,1.3806702391129744,1.3810331615887996,0.00026285963551897495
logical,3,3,0.1,0.075,parallelGibbs (McMcPro),125969,61263,1.3806702391129744,1.3829516570464477,0.0016523988631340636
logical,3,3,0.1,0.075,parallelGibbs,128789,61263,1.3806702391129744,1.3803484692214045,-0.00023305339859902574
logical,3,3,0.1,0.075,superGibbs (McMcPro),110905,61263,1.3806702391129744,1.3788903037686602,-0.0012891820898940365
logical,3,3,0.1,0.075,superGibbs,112975,61263,1.3806702391129744,1.3786978593952126,-0.0014285668379647731
logical,3,3,0.1,0.05,Kolmogorov,5961966,76170,1.3806702391129744,1.3826769817903661,0.0014534554454370685
logical,3,3,0.1,0.05,parallelGibbs (McMcPro),205527,61263,1.3806702391129744,1.3809440829188768,0.00019834121004769223
logical,3,3,0.1,0.05,parallelGibbs,211753,61263,1.3806702391129744,1.3812389011840496,0.0004118739254064252
logical,3,3,0.1,0.05,superGibbs (McMcPro),172348,61263,1.3806702391129744,1.3804685619292751,-0.0001460719424420942
logical,3,3,0.1,0.05,superGibbs,176879,61263,1.3806702391129744,1.3819938405078174,0.0009586658402178649
logical,3,3,0.1,0.025,Kolmogorov,27724024,93304,1.3806702391129744,1.3813897669671358,0.000521143886337061
logical,3,3,0.1,0.025,parallelGibbs (McMcPro),517909,61263,1.3806702391129744,1.3807051964729462,2.531912326464436e-05
logical,3,3,0.1,0.025,parallelGibbs,592037,61263,1.3806702391129744,1.381223908545305,0.00040101496841593587
logical,3,3,0.1,0.025,superGibbs (McMcPro),499709,61263,1.3806702391129744,1.3807909044892892,8.739623184195189e-05
logical,3,3,0.1,0.025,superGibbs,543191,61263,1.3806702391129744,1.380573112819667,-7.034720569465414e-05
logical,3,3,0.1,0.01,Kolmogorov,214146934,93190,1.3806702391129744,1.3813226062624715,0.00047250033426982085
logical,3,3,0.1,0.01,parallelGibbs (McMcPro),1391997,61263,1.3806702391129744,1.3808687913399125,0.00014380858029183763
logical,3,3,0.1,0.01,parallelGibbs,1553988,61263,1.3806702391129744,1.3805906792880671,-5.7624060150973655e-05
logical,3,3,0.1,0.01,superGibbs (McMcPro),1226406,61263,1.3806702391129744,1.3807975021135155,9.217479810597062e-05
logical,3,3,0.1,0.01,superGibbs,1527983,61263,1.3806702391129744,1.3808215562601802,0.00010959687760281334
logical,3,3,0.1,0.25,Kolmogorov,251383,62923,1.3806702391129744,1.3844973453972855,0.0027719191562860512
logical,3,3,0.1,0.25,parallelGibbs (McMcPro),68162,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,parallelGibbs,68488,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs (McMcPro),63874,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs,64069,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1190434,68698,1.3806702391129744,1.3818008087896314,0.0008188556866288721
logical,3,3,0.1,0.1,parallelGibbs (McMcPro),107717,61104,1.3806702391129744,1.3811890213796394,0.00037574668589823723
logical,3,3,0.1,0.1,parallelGibbs,109683,61104,1.3806702391129744,1.3821619280815274,0.001080409301435603
logical,3,3,0.1,0.1,superGibbs (McMcPro),88825,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,superGibbs,89962,61104,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,4218687,80813,1.3806702391129744,1.3826371947018405,0.0014246382178337846
logical,3,3,0.1,0.075,parallelGibbs (McMcPro),144558,61104,1.3806702391129744,1.379966123487748,-0.0005099810260839055
logical,3,3,0.1,0.075,parallelGibbs,148051,61104,1.3806702391129744,1.3797878519842781,-0.0006391005641311898
logical,3,3,0.1,0.075,superGibbs (McMcPro),111259,61104,1.3806702391129744,1.3792094910410888,-0.0010579992459488485
logical,3,3,0.1,0.075,superGibbs,113340,61104,1.3806702391129744,1.3804085644396484,-0.00018952727879040232
logical,3,3,0.1,0.05,Kolmogorov,4400544,78324,1.3806702391129744,1.3815214026951674,0.00061648578935114
logical,3,3,0.1,0.05,parallelGibbs (McMcPro),233706,61104,1.3806702391129744,1.3812841538911445,0.00044464982352665494
logical,3,3,0.1,0.05,parallelGibbs,251468,61104,1.3806702391129744,1.3810781636486211,0.00029545399335106914
logical,3,3,0.1,0.05,superGibbs (McMcPro),173338,61104,1.3806702391129744,1.379868793894829,-0.0005804754788226729
logical,3,3,0.1,0.05,superGibbs,177857,61104,1.3806702391129744,1.3822800838067495,0.0011659878283531988
logical,3,3,0.1,0.025,Kolmogorov,29073313,87625,1.3806702391129744,1.3809335591300722,0.00019071897810074567
logical,3,3,0.1,0.025,parallelGibbs (McMcPro),535554,61104,1.3806702391129744,1.3812170998582156,0.0003960835322940337
logical,3,3,0.1,0.025,parallelGibbs,609723,61104,1.3806702391129744,1.380646258035084,-1.7369156813162867e-05
logical,3,3,0.1,0.025,superGibbs (McMcPro),503032,61104,1.3806702391129744,1.3803952390674954,-0.00019917865808105617
logical,3,3,0.1,0.025,superGibbs,547298,61104,1.3806702391129744,1.3809239017636032,0.0001837242836435493
logical,3,3,0.1,0.01,Kolmogorov,179070111,96495,1.3806702391129744,1.3813573928322354,0.0004976957565931972
logical,3,3,0.1,0.01,parallelGibbs (McMcPro),1481454,61104,1.3806702391129744,1.3805827174220646,-6.339072751071484e-05
logical,3,3,0.1,0.01,parallelGibbs,1628938,61104,1.3806702391129744,1.3803792829926778,-0.00021073541824412345
logical,3,3,0.1,0.01,superGibbs (McMcPro),1319169,61104,1.3806702391129744,1.3803029292114313,-0.0002660373861459453
logical,3,3,0.1,0.01,superGibbs,1540000,61104,1.3806702391129744,1.3810842392544944,0.00029985446907732083
logical,3,3,0.1,0.25,Kolmogorov,353339,69119,1.3806702391129744,1.384727826393304,0.002938853294133903
logical,3,3,0.1,0.25,parallelGibbs (McMcPro),66828,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,parallelGibbs,67061,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs (McMcPro),64903,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs,65102,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.17,Kolmogorov,646737,67938,1.3806702391129744,1.3797877830575787,-0.0006391504867684361
logical,3,3,0.1,0.17,parallelGibbs (McMcPro),73464,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.17,parallelGibbs,74007,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.17,superGibbs (McMcPro),69449,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.17,superGibbs,69794,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1674446,66686,1.3806702391129744,1.3816696149630616,0.0007238338466173388
logical,3,3,0.1,0.1,parallelGibbs (McMcPro),97765,62116,1.3806702391129744,1.3803693830008412,-0.00021790584283643
logical,3,3,0.1,0.1,parallelGibbs,99358,62116,1.3806702391129744,1.384518552188699,0.0027872789364946637
logical,3,3,0.1,0.1,superGibbs (McMcPro),90016,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,superGibbs,91184,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.085,Kolmogorov,2765896,74096,1.3806702391129744,1.3841540100975667,0.0025232462364297437
logical,3,3,0.1,0.085,parallelGibbs (McMcPro),108799,62116,1.3806702391129744,1.3801221820789626,-0.00039694998739436826
logical,3,3,0.1,0.085,parallelGibbs,110838,62116,1.3806702391129744,1.381104926390435,0.00031483787014896514
logical,3,3,0.1,0.085,superGibbs (McMcPro),98284,62116,1.3806702391129744,1.3820170127355025,0.0009754491582243396
logical,3,3,0.1,0.085,superGibbs,99828,62116,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,3218472,73434,1.3806702391129744,1.3805958935315907,-5.38474570375147e-05
logical,3,3,0.1,0.075,parallelGibbs (McMcPro),126296,62116,1.3806702391129744,1.38185815288347,0.0008603892057952311
logical,3,3,0.1,0.075,parallelGibbs,129100,62116,1.3806702391129744,1.3790312639478435,-0.0011870866182962514
logical,3,3,0.1,0.075,superGibbs (McMcPro),112595,62116,1.3806702391129744,1.3800550674335264,-0.00044556017941199677
logical,3,3,0.1,0.075,superGibbs,114682,62116,1.3806702391129744,1.3794739823177675,-0.0008664319410370824
logical,3,3,0.1,0.25,Kolmogorov,426913,68533,1.3806702391129744,1.3875303498315636,0.004968681531801966
logical,3,3,0.1,0.25,parallelGibbs,66098,58413,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.25,superGibbs,61251,58413,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.17,Kolmogorov,452436,61071,1.3806702391129744,1.3815765829202657,0.0006564520488785419
logical,3,3,0.1,0.17,parallelGibbs,75337,58413,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.17,superGibbs,65637,58413,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1721044,72628,1.3806702391129744,1.3838632967750901,0.0023126866732254836
logical,3,3,0.1,0.1,parallelGibbs,107026,58413,1.3806702391129744,1.3808722219800222,0.0001462933445843806
logical,3,3,0.1,0.1,superGibbs,85632,58413,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.085,Kolmogorov,1632727,70231,1.3806702391129744,1.3838794046371596,0.002324353370756427
logical,3,3,0.1,0.085,parallelGibbs,125498,58413,1.3806702391129744,1.3803535657516979,-0.00022936205351975492
logical,3,3,0.1,0.085,superGibbs,93718,58413,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,2730424,73874,1.3806702391129744,1.3814711575947685,0.0005800939711053665
logical,3,3,0.1,0.075,parallelGibbs,145328,58413,1.3806702391129744,1.3815882433440034,0.0006648975294918369
logical,3,3,0.1,0.075,superGibbs,107650,58413,1.3806702391129744,1.3802086655616785,-0.0003343112194497122
logical,3,3,0.1,0.06,Kolmogorov,2747943,67213,1.3806702391129744,1.3811060160619564,0.00031562710387822435
logical,3,3,0.1,0.06,parallelGibbs,190717,58413,1.3806702391129744,1.3817885098466063,0.0008099477354928108
logical,3,3,0.1,0.06,superGibbs,133579,58413,1.3806702391129744,1.3806525540311052,-1.2809055608076214e-05
logical,3,3,0.1,0.05,Kolmogorov,6607842,81462,1.3806702391129744,1.381209837367217,0.0003908234123952692
logical,3,3,0.1,0.05,parallelGibbs,251719,58413,1.3806702391129744,1.379897521032006,-0.0005596688181421783
logical,3,3,0.1,0.05,superGibbs,168538,58413,1.3806702391129744,1.3792566110393565,-0.0010238708951429976
logical,3,3,0.1,0.04,Kolmogorov,8708603,84299,1.3806702391129744,1.3817889437114332,0.0008102619776737541
logical,3,3,0.1,0.04,parallelGibbs,368482,58413,1.3806702391129744,1.3802576647199294,-0.00029882181954621334
logical,3,3,0.1,0.04,superGibbs,244566,58413,1.3806702391129744,1.3804054904802097,-0.00019175370429858063
logical,3,3,0.1,0.25,Kolmogorov,244248,62268,1.3806702391129744,1.385017165974749,0.003148417876065235
logical,3,3,0.1,0.25,parallelGibbs,64927,58353,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.25,superGibbs,61801,58353,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1359581,73373,1.3806702391129744,1.380179079903089,-0.00035573969509250514
logical,3,3,0.1,0.1,parallelGibbs,100124,58353,1.3806702391129744,1.3822505571155768,0.0011446020619794162
logical,3,3,0.1,0.1,superGibbs,92041,58353,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,3533717,71479,1.3806702391129744,1.3809100293741738,0.0001736767074471679
logical,3,3,0.1,0.075,parallelGibbs,133416,58353,1.3806702391129744,1.3812108490246346,0.00039155614160812924
logical,3,3,0.1,0.075,superGibbs,119329,58353,1.3806702391129744,1.3808215436336553,0.00010958773238867181
logical,3,3,0.1,0.05,Kolmogorov,6688546,79510,1.3806702391129744,1.3805021832618545,-0.00012172048499270449
logical,3,3,0.1,0.05,parallelGibbs,225727,58353,1.3806702391129744,1.381656022825885,0.0007139892531788927
logical,3,3,0.1,0.05,superGibbs,194777,58353,1.3806702391129744,1.3804447337360783,-0.00016333036702587123
logical,3,3,0.1,0.04,Kolmogorov,8960868,81972,1.3806702391129744,1.3810543087018596,0.00027817619153713835
logical,3,3,0.1,0.04,parallelGibbs,314584,58353,1.3806702391129744,1.3823879917489137,0.0012441440303971874
logical,3,3,0.1,0.04,superGibbs,288889,58353,1.3806702391129744,1.3814481600664117,0.0005634371853608933
logical,3,3,0.1,0.025,Kolmogorov,27298648,93016,1.3806702391129744,1.3806959529158032,1.8624145071255427e-05
logical,3,3,0.1,0.025,parallelGibbs,550671,58353,1.3806702391129744,1.3802667361889691,-0.00029225148234124365
logical,3,3,0.1,0.025,superGibbs,616529,58353,1.3806702391129744,1.3810397943646973,0.00026766366164321376
logical,3,3,0.1,0.25,Kolmogorov,366334,65194,1.3806702391129744,1.3816381425276596,0.0007010388051147398
logical,3,3,0.1,0.25,parallelGibbs,66557,57533,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.25,superGibbs,61207,57533,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1451244,78180,1.3806702391129744,1.3832669830917292,0.0018807850746629384
logical,3,3,0.1,0.1,parallelGibbs,115770,57533,1.3806702391129744,1.3816466069453657,0.0007071694635922832
logical,3,3,0.1,0.1,superGibbs,92849,57533,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,3456440,76674,1.3806702391129744,1.3796183362144128,-0.0007618784477004814
logical,3,3,0.1,0.075,parallelGibbs,160987,57533,1.3806702391129744,1.3797090449301075,-0.0006961794030444501
logical,3,3,0.1,0.075,superGibbs,121406,57533,1.3806702391129744,1.3794948381698622,-0.0008513263412321947
logical,3,3,0.1,0.05,Kolmogorov,5263873,80653,1.3806702391129744,1.3813927199566984,0.0005232826950685165
logical,3,3,0.1,0.05,parallelGibbs,280846,57533,1.3806702391129744,1.3813757701607474,0.0005110061966906443
logical,3,3,0.1,0.05,superGibbs,200309,57533,1.3806702391129744,1.3809942869467893,0.0002347032800700255
logical,3,3,0.1,0.04,Kolmogorov,10418787,86595,1.3806702391129744,1.3813512046738585,0.0004932137606743492
logical,3,3,0.1,0.04,parallelGibbs,365106,57533,1.3806702391129744,1.3803848961363745,-0.00020666989735595998
logical,3,3,0.1,0.04,superGibbs,298918,57533,1.3806702391129744,1.380756915747051,6.277866475357108e-05
logical,3,3,0.1,0.25,Kolmogorov,325420,64600,1.3806702391129744,1.3836618606950288,0.002166789358751142
logical,3,3,0.1,0.25,parallelGibbs,62990,58581,1.3806702391129744,1.3840306459807519,0.0024338953448699296
logical,3,3,0.1,0.25,superGibbs,60348,58581,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.1,Kolmogorov,1942887,81951,1.3806702391129744,1.377837482332724,-0.002051725821272443
logical,3,3,0.1,0.1,parallelGibbs,89063,58581,1.3806702391129744,1.3811456585363633,0.00034433958951285426
logical,3,3,0.1,0.1,superGibbs,76059,58581,1.3806702391129744,1.3840306459807514,0.0024338953448694856
logical,3,3,0.1,0.075,Kolmogorov,2601984,75486,1.3806702391129744,1.3817604864838409,0.0007896508087021914
logical,3,3,0.1,0.075,parallelGibbs,113310,58581,1.3806702391129744,1.3820232997287667,0.0009800027388593424
logical,3,3,0.1,0.075,superGibbs,90110,58581,1.3806702391129744,1.3793314003860817,-0.0009697020251213662
logical,3,3,0.1,0.05,Kolmogorov,5884461,81321,1.3806702391129744,1.3823279983815533,0.0012006916797482337
logical,3,3,0.1,0.05,parallelGibbs,184175,58581,1.3806702391129744,1.3795459158448784,-0.0008143315009225827
logical,3,3,0.1,0.05,superGibbs,129133,58581,1.3806702391129744,1.3813512869147557,0.0004932733265974321
logical,3,3,0.1,0.04,Kolmogorov,13634165,87749,1.3806702391129744,1.3817502359101346,0.0007822264626011766
logical,3,3,0.1,0.04,parallelGibbs,249633,58581,1.3806702391129744,1.3801230810224694,-0.0003962988952789237
logical,3,3,0.1,0.04,superGibbs,177808,58581,1.3806702391129744,1.379999569837132,-0.0004857563064974979
logical,3,3,0.1,0.025,Kolmogorov,31173711,89151,1.3806702391129744,1.3809345170949028,0.00019141281852941283
logical,3,3,0.1,0.025,parallelGibbs,478481,58581,1.3806702391129744,1.38082908596504,0.00011505053673621646
logical,3,3,0.1,0.025,superGibbs,355921,58581,1.3806702391129744,1.3813757103372089,0.0005109628673445332
logical,3,3,0.1,0.01,Kolmogorov,242731617,94065,1.3806702391129744,1.3816545096074067,0.0007128932503568386
logical,3,3,0.1,0.01,parallelGibbs,1189159,58581,1.3806702391129744,1.3807565614358295,6.252204212819912e-05
logical,3,3,0.1,0.01,superGibbs,968262,58581,1.3806702391129744,1.3805887651096593,-5.9010472600151687e-05
